,SPI Index,SMIMC Index,SMCI Index,SPIEX Index,SPI20 Index
2017-01-04,9102.46,2715.58,12800.03,3347.2,8354.81
2017-01-05,9142.16,2726.54,12840.09,3359.55,8392.49
2017-01-06,9166.05,2727.33,12848.92,3362.75,8417.46
2017-01-09,9175.24,2732.39,12869.89,3368.04,8424.86
2017-01-10,9198.87,2732.55,12875.89,3371.88,8449.19
2017-01-11,9180.53,2735.96,12882.1,3374.67,8427.15
2017-01-12,9127.74,2728.01,12840.27,3361.98,8375.02
2017-01-13,9205.22,2743.2,12908.73,3379.41,8452.19
2017-01-16,9121.83,2737.2,12880.43,3372.61,8362.6
2017-01-17,9068.59,2739.85,12880.1,3370.64,8304.1
2017-01-18,9080.21,2749.85,12908.97,3379.2,8312.42
2017-01-19,9046.53,2752.29,12930.48,3382.25,8273.08
2017-01-20,9045.41,2745.21,12903.47,3376.21,8275.13
2017-01-23,9002.04,2738.2,12883.92,3371.79,8229.01
2017-01-24,9011.49,2720.44,12835.49,3358.84,8246.66
2017-01-25,9157.03,2761.24,13001.56,3398.99,8387.55
2017-01-26,9175.24,2763.77,13020.41,3403.47,8405.48
2017-01-27,9152.03,2758.22,13021.8,3403.36,8379.57
2017-01-30,9090.07,2739.29,12935.79,3384.0,8320.83
2017-01-31,9063.32,2739.44,12940.11,3382.58,8291.69
2017-02-01,9104.34,2748.46,13028.59,3397.97,8329.17
2017-02-02,9056.89,2747.02,13018.35,3396.86,8276.7
2017-02-03,9132.14,2764.03,13097.56,3415.24,8350.84
2017-02-06,9112.56,2752.86,13084.72,3411.59,8330.93
2017-02-07,9161.8,2778.91,13190.93,3440.67,8370.14
2017-02-08,9171.02,2784.02,13198.24,3443.83,8378.73
2017-02-09,9231.35,2798.41,13261.15,3459.71,8437.54
2017-02-10,9256.15,2812.63,13333.81,3476.3,8456.22
2017-02-13,9262.97,2816.51,13345.28,3478.08,8462.88
2017-02-14,9231.04,2814.08,13354.65,3479.93,8426.15
2017-02-15,9291.29,2825.2,13409.65,3493.28,8486.27
2017-02-16,9272.15,2823.36,13382.97,3488.4,8467.52
2017-02-17,9308.74,2830.43,13395.46,3491.99,8506.49
2017-02-20,9326.25,2850.43,13481.84,3513.16,8514.52
2017-02-21,9381.61,2864.26,13548.13,3530.13,8567.18
2017-02-22,9400.65,2869.39,13562.99,3534.93,8585.85
2017-02-23,9385.3,2869.23,13566.71,3533.71,8569.36
2017-02-24,9335.19,2852.65,13479.69,3511.15,8525.62
2017-02-27,9339.45,2868.09,13551.69,3529.14,8520.56
2017-02-28,9367.08,2877.97,13578.34,3539.49,8545.81
2017-03-01,9456.58,2889.64,13666.59,3560.06,8634.7
2017-03-02,9534.27,2891.13,13663.29,3560.3,8661.63
2017-03-03,9541.35,2891.69,13670.68,3559.28,8670.06
2017-03-06,9537.08,2895.81,13672.96,3560.21,8664.8
2017-03-07,9507.79,2903.87,13727.82,3575.34,8623.97
2017-03-08,9511.23,2906.11,13744.35,3577.46,8626.65
2017-03-09,9521.54,2906.0,13734.58,3574.55,8639.7
2017-03-10,9557.65,2923.3,13797.09,3592.68,8669.97
2017-03-13,9571.48,2929.47,13813.74,3596.9,8683.05
2017-03-14,9551.88,2925.3,13789.42,3592.69,8663.54
2017-03-15,9578.45,2930.13,13823.53,3600.46,8688.86
2017-03-16,9608.75,2941.72,13877.52,3614.4,8667.48
2017-03-17,9637.68,2943.31,13885.87,3616.21,8698.53
2017-03-20,9640.19,2950.22,13926.64,3627.55,8695.04
2017-03-21,9554.41,2924.66,13815.76,3600.35,8614.86
2017-03-22,9500.13,2906.97,13717.79,3576.37,8567.88
2017-03-23,9574.36,2933.86,13856.26,3609.75,8628.64
2017-03-24,9560.72,2933.09,13856.2,3609.48,8613.64
2017-03-27,9535.06,2912.86,13760.1,3585.9,8594.54
2017-03-28,9543.37,2924.05,13815.65,3598.11,8597.02
2017-03-29,9608.07,2940.21,13870.81,3611.26,8661.53
2017-03-30,9658.25,2960.15,13950.9,3634.4,8704.39
2017-03-31,9637.82,2962.85,13961.55,3637.65,8658.89
2017-04-03,9615.91,2960.76,13969.84,3639.03,8633.86
2017-04-04,9633.35,2969.91,14016.29,3650.2,8646.99
2017-04-05,9635.7,2973.06,14031.19,3658.31,8640.51
2017-04-06,9634.8,2978.1,14055.12,3660.37,8638.37
2017-04-07,9638.15,2977.36,14043.32,3656.97,8640.91
2017-04-10,9679.7,2995.45,14123.91,3676.87,8616.68
2017-04-11,9700.91,2992.33,14110.19,3674.16,8641.55
2017-04-12,9735.41,3017.5,14213.32,3702.56,8663.77
2017-04-13,9705.97,3021.9,14225.84,3706.77,8629.02
2017-04-14,9705.97,3021.9,14225.84,3706.77,8629.02
2017-04-17,9705.97,3021.9,14225.84,3706.77,8629.02
2017-04-18,9602.33,2995.7,14109.77,3676.97,8529.28
2017-04-19,9624.74,3009.68,14178.57,3694.99,8532.27
2017-04-20,9652.68,3017.02,14230.87,3704.21,8557.87
2017-04-21,9646.64,3008.57,14207.21,3699.23,8553.99
2017-04-24,9814.54,3055.33,14402.68,3748.33,8711.32
2017-04-25,9911.31,3107.87,14596.44,3801.42,8775.24
2017-04-26,9975.34,3133.71,14682.68,3828.96,8830.29
2017-04-27,9999.27,3151.71,14781.85,3851.74,8844.78
2017-04-28,9976.11,3150.1,14800.18,3853.31,8812.67
2017-05-01,9976.11,3150.1,14800.18,3853.31,8812.67
2017-05-02,10058.62,3206.06,15062.4,3915.74,8868.56
2017-05-03,10073.67,3196.72,15007.15,3902.66,8891.89
2017-05-04,10162.93,3214.72,15082.15,3919.68,8980.02
2017-05-05,10203.58,3234.62,15133.82,3934.0,9016.66
2017-05-08,10250.11,3235.23,15138.93,3936.94,9039.61
2017-05-09,10341.28,3254.49,15249.07,3961.69,9113.83
2017-05-10,10320.78,3260.11,15257.23,3965.08,9089.8
2017-05-11,10290.52,3242.3,15201.84,3950.18,9064.88
2017-05-12,10358.97,3269.83,15348.38,3979.79,9123.41
2017-05-15,10347.27,3266.47,15356.46,3984.7,9108.25
2017-05-16,10371.65,3275.06,15416.61,3998.16,9127.61
2017-05-17,10209.24,3187.58,15027.27,3902.75,9001.6
2017-05-18,10136.94,3171.68,14928.5,3874.11,8938.37
2017-05-19,10238.22,3215.89,15133.98,3922.82,9022.51
2017-05-22,10308.69,3241.49,15249.19,3949.49,9084.78
2017-05-23,10288.98,3240.92,15254.91,3952.96,9061.76
2017-05-24,10268.81,3251.76,15283.22,3962.55,9035.09
2017-05-25,10268.81,3251.76,15283.22,3962.55,9035.09
2017-05-26,10285.32,3269.22,15357.1,3980.24,9042.03
2017-05-29,10269.4,3258.57,15312.03,3966.42,9031.96
2017-05-30,10247.37,3256.03,15304.35,3967.75,9007.54
2017-05-31,10248.87,3242.01,15237.96,3953.16,9016.64
2017-06-01,10267.67,3264.44,15332.42,3976.51,9024.92
2017-06-02,10290.1,3269.73,15358.14,3986.52,9043.96
2017-06-05,10290.1,3269.73,15358.14,3986.52,9043.96
2017-06-06,10154.64,3255.72,15265.81,3966.46,8908.27
2017-06-07,10123.61,3252.45,15259.7,3962.75,8876.73
2017-06-08,10054.96,3238.09,15183.96,3945.46,8811.62
2017-06-09,10096.02,3257.67,15274.59,3964.97,8845.85
2017-06-12,10029.78,3198.51,15026.21,3899.9,8807.85
2017-06-13,10103.57,3231.88,15176.52,3939.49,8867.07
2017-06-14,10093.77,3240.86,15231.87,3953.35,8849.4
2017-06-15,10086.18,3219.14,15142.71,3930.34,8853.01
2017-06-16,10215.31,3269.2,15369.52,3986.64,8963.29
2017-06-19,10289.08,3291.84,15474.59,4011.08,9030.3
2017-06-20,10272.33,3270.15,15392.4,3989.32,9023.55
2017-06-21,10233.89,3266.5,15360.16,3982.38,8985.61
2017-06-22,10296.05,3268.09,15369.35,3985.33,9051.27
2017-06-23,10275.66,3257.45,15332.62,3978.34,9032.89
2017-06-26,10358.54,3259.47,15341.79,3980.81,9121.22
2017-06-27,10297.96,3228.06,15213.95,3947.86,9072.92
2017-06-28,10294.45,3213.33,15161.72,3933.31,9076.73
2017-06-29,10150.92,3173.41,14971.34,3890.2,8944.04
2017-06-30,10128.34,3192.47,15067.0,3914.59,8906.89
2017-07-03,10233.49,3207.55,15162.67,3935.22,9009.81
2017-07-04,10188.79,3191.16,15097.9,3916.22,8971.4
2017-07-05,10180.57,3203.91,15155.87,3932.34,8954.1
2017-07-06,10099.68,3171.27,15013.43,3893.44,8886.95
2017-07-07,10110.24,3197.19,15128.04,3922.24,8883.27
2017-07-10,10173.09,3213.83,15186.41,3936.44,8943.84
2017-07-11,10099.23,3198.04,15112.54,3917.07,8874.07
2017-07-12,10254.15,3244.69,15322.33,3966.85,9015.6
2017-07-13,10241.01,3242.43,15292.66,3962.67,9003.57
2017-07-14,10278.86,3259.8,15362.86,3981.66,9034.57
2017-07-17,10292.47,3282.63,15450.93,4001.97,9038.65
2017-07-18,10228.3,3265.45,15376.44,3985.27,8977.98
2017-07-19,10278.32,3282.46,15440.72,4000.11,9024.32
2017-07-20,10285.42,3287.52,15457.5,4006.42,9027.37
2017-07-21,10184.45,3261.01,15291.59,3967.22,8938.68
2017-07-24,10137.89,3236.47,15205.28,3948.31,8898.23
2017-07-25,10168.31,3220.61,15158.9,3935.66,8937.9
2017-07-26,10231.4,3258.0,15277.76,3965.76,8990.34
2017-07-27,10262.63,3268.02,15327.13,3977.86,9017.79
2017-07-28,10263.55,3266.31,15323.28,3976.87,9019.31
2017-07-31,10310.53,3292.39,15437.57,4005.64,9055.0
2017-08-01,10310.53,3292.39,15437.57,4005.64,9055.0
2017-08-02,10388.68,3324.51,15586.82,4037.8,9122.68
2017-08-03,10402.86,3327.21,15594.77,4040.52,9136.61
2017-08-04,10448.96,3342.48,15669.22,4058.63,9176.99
2017-08-07,10425.43,3336.13,15647.55,4051.75,9155.13
2017-08-08,10431.16,3332.91,15634.76,4049.88,9162.33
2017-08-09,10282.86,3287.69,15425.71,4001.59,9027.15
2017-08-10,10187.53,3243.2,15220.22,3952.4,8949.86
2017-08-11,10112.23,3223.29,15102.38,3922.58,8884.04
2017-08-14,10276.92,3276.89,15339.62,3981.65,9031.27
2017-08-15,10255.28,3268.77,15308.72,3972.75,9012.52
2017-08-16,10285.86,3282.78,15368.77,3987.38,9037.92
2017-08-17,10201.31,3284.14,15369.23,3989.07,8945.4
2017-08-18,10123.34,3258.81,15265.49,3963.66,8874.35
2017-08-21,10132.53,3265.73,15273.42,3964.67,8883.78
2017-08-22,10228.0,3309.32,15442.79,4008.9,8963.83
2017-08-23,10218.79,3305.36,15407.91,4000.13,8958.49
2017-08-24,10202.21,3307.98,15391.2,3995.37,8943.04
2017-08-25,10165.55,3298.57,15367.28,3989.94,8906.18
2017-08-28,10112.58,3278.63,15244.41,3960.73,8864.23
2017-08-29,10043.93,3239.33,15068.85,3914.03,8814.54
2017-08-30,10095.32,3272.22,15213.93,3949.9,8851.26
2017-08-31,10177.22,3299.73,15322.25,3977.43,8925.45
2017-09-01,10200.85,3313.62,15394.36,3995.29,8941.62
2017-09-04,10117.67,3291.75,15294.91,3970.72,8864.46
2017-09-05,10123.77,3293.58,15300.84,3973.59,8869.56
2017-09-06,10107.1,3278.72,15248.75,3958.51,8859.47
2017-09-07,10166.32,3311.18,15370.31,3990.63,8906.66
2017-09-08,10175.26,3323.71,15406.32,3998.74,8912.05
2017-09-11,10260.2,3366.05,15572.01,4040.11,8982.23
2017-09-12,10340.45,3397.69,15664.37,4069.54,9053.62
2017-09-13,10336.27,3382.91,15622.44,4060.59,9053.83
2017-09-14,10357.63,3390.46,15649.28,4071.06,9071.43
2017-09-15,10306.4,3369.06,15556.94,4048.12,9028.05
2017-09-18,10336.35,3392.82,15655.49,4073.01,9047.35
2017-09-19,10380.83,3397.55,15681.94,4080.0,9091.85
2017-09-20,10386.81,3390.46,15657.63,4076.57,9092.06
2017-09-21,10415.72,3382.73,15644.41,4069.69,9127.0
2017-09-22,10421.04,3390.78,15671.56,4074.81,9130.06
2017-09-25,10424.77,3382.71,15640.1,4068.54,9137.4
2017-09-26,10389.87,3353.1,15522.41,4035.63,9117.0
2017-09-27,10368.34,3346.8,15505.07,4030.09,9096.62
2017-09-28,10394.99,3374.12,15655.94,4064.7,9107.18
2017-09-29,10447.33,3394.78,15740.29,4089.92,9150.54
2017-10-02,10540.37,3413.52,15841.92,4112.87,9239.14
2017-10-03,10592.13,3439.91,15948.14,4136.56,9282.67
2017-10-04,10596.59,3448.08,15971.34,4144.61,9283.24
2017-10-05,10577.21,3449.37,15979.65,4147.88,9260.54
2017-10-06,10558.31,3425.07,15891.39,4127.72,9250.72
2017-10-09,10571.48,3433.39,15932.85,4137.56,9259.78
2017-10-10,10583.56,3445.32,15971.98,4148.62,9267.01
2017-10-11,10585.0,3446.39,15998.71,4153.88,9265.79
2017-10-12,10625.26,3463.31,16068.36,4172.69,9299.45
2017-10-13,10643.34,3473.95,16100.6,4179.58,9315.38
2017-10-16,10600.13,3451.95,16002.98,4159.73,9279.09
2017-10-17,10586.57,3440.37,15937.7,4144.74,9272.33
2017-10-18,10634.71,3454.23,16012.98,4162.52,9315.05
2017-10-19,10547.64,3433.0,15874.4,4127.61,9239.23
2017-10-20,10554.08,3442.54,15915.84,4138.16,9240.63
2017-10-23,10570.86,3460.91,15978.33,4155.43,9249.68
2017-10-24,10518.84,3462.41,15997.22,4155.34,9193.4
2017-10-25,10415.97,3474.83,16024.3,4163.36,9077.79
2017-10-26,10543.37,3516.31,16198.6,4204.21,9194.14
2017-10-27,10531.06,3527.3,16223.83,4211.05,9177.2
2017-10-30,10529.66,3532.81,16246.95,4217.78,9172.12
2017-10-31,10604.4,3549.47,16334.48,4240.09,9241.27
2017-11-01,10639.2,3566.59,16415.81,4259.84,9268.5
2017-11-02,10633.71,3543.55,16303.77,4231.69,9277.43
2017-11-03,10691.91,3575.2,16421.71,4263.43,9323.68
2017-11-06,10657.75,3573.07,16398.63,4256.23,9290.5
2017-11-07,10585.67,3560.28,16348.51,4243.67,9219.09
2017-11-08,10631.21,3566.49,16392.85,4247.72,9266.26
2017-11-09,10524.1,3519.23,16180.4,4193.74,9178.81
2017-11-10,10483.15,3514.01,16161.0,4188.88,9137.05
2017-11-13,10500.05,3494.88,16052.86,4159.51,9170.86
2017-11-14,10472.64,3497.4,16064.3,4166.72,9137.37
2017-11-15,10422.33,3472.79,15956.94,4138.76,9097.68
2017-11-16,10499.32,3521.03,16157.42,4191.05,9153.4
2017-11-17,10533.22,3516.19,16129.83,4186.79,9192.36
2017-11-20,10654.77,3549.53,16292.89,4229.47,9301.42
2017-11-21,10692.18,3571.42,16400.7,4258.02,9326.84
2017-11-22,10650.89,3547.6,16309.01,4238.82,9292.27
2017-11-23,10675.8,3554.57,16318.84,4240.91,9318.14
2017-11-24,10688.03,3556.56,16335.48,4246.07,9328.65
2017-11-27,10624.71,3545.2,16270.33,4228.97,9269.12
2017-11-28,10687.38,3564.25,16321.57,4245.22,9328.39
2017-11-29,10655.04,3531.32,16211.59,4216.51,9308.56
2017-11-30,10674.94,3551.06,16285.55,4235.97,9319.82
2017-12-01,10618.31,3517.72,16161.05,4204.56,9275.11
2017-12-04,10684.88,3553.47,16308.56,4238.08,9329.46
2017-12-05,10645.83,3549.65,16280.8,4230.22,9291.33
2017-12-06,10663.29,3544.77,16252.7,4221.99,9314.6
2017-12-07,10632.63,3549.96,16295.52,4233.72,9275.19
2017-12-08,10690.2,3576.98,16418.13,4262.01,9322.57
2017-12-11,10675.25,3551.02,16349.57,4242.95,9316.46
2017-12-12,10720.02,3551.32,16356.71,4244.99,9363.87
2017-12-13,10752.01,3556.29,16371.63,4248.28,9396.77
2017-12-14,10742.59,3560.0,16402.42,4256.32,9382.32
2017-12-15,10748.35,3555.07,16402.42,4254.4,9389.58
2017-12-18,10811.74,3584.05,16402.42,4286.85,9441.07
2017-12-19,10764.36,3584.09,16402.42,4291.35,9387.43
2017-12-20,10671.6,3565.05,16463.03,4271.28,9297.62
2017-12-21,10780.76,3580.66,16529.44,4288.64,9406.6
2017-12-22,10756.39,3581.83,16541.18,4292.6,9378.14
2017-12-25,10756.39,3581.83,16541.18,4292.6,9378.14
2017-12-26,10756.39,3581.83,16541.18,4292.6,9378.14
2017-12-27,10803.98,3599.83,16639.16,4317.42,9416.56
2017-12-28,10779.42,3593.67,16616.74,4312.72,9392.45
2017-12-29,10751.51,3578.16,16559.27,4299.41,9369.27
2018-01-01,10751.51,3578.16,16559.27,4299.41,9369.27
2018-01-02,10751.51,3578.16,16559.27,4299.41,9369.27
2018-01-03,10857.7,3622.76,16765.07,4353.42,9455.72
2018-01-04,10892.52,3640.48,16853.12,4377.51,9480.7
2018-01-05,10955.4,3676.14,16983.58,4412.36,9530.38
2018-01-08,10944.57,3681.82,17019.49,4418.46,9515.46
2018-01-09,11027.21,3706.12,17144.81,4451.02,9587.72
2018-01-10,10926.76,3670.3,17009.45,4418.43,9496.19
2018-01-11,10903.44,3671.55,17023.52,4422.49,9468.81
2018-01-12,10951.73,3684.46,17086.03,4444.51,9509.47
2018-01-15,10948.29,3686.23,17076.7,4448.33,9503.73
2018-01-16,10878.33,3669.29,17009.76,4433.21,9435.99
2018-01-17,10864.03,3679.54,17052.02,4441.52,9416.14
2018-01-18,10872.14,3684.74,17062.04,4445.64,9422.74
2018-01-19,10935.16,3713.2,17182.54,4479.23,9473.24
2018-01-22,10950.96,3700.02,17159.03,4473.75,9493.23
2018-01-23,10977.78,3706.72,17198.75,4480.31,9518.79
2018-01-24,10969.03,3689.64,17125.99,4465.83,9516.96
2018-01-25,10886.49,3648.99,16966.47,4424.84,9449.23
2018-01-26,10922.9,3659.97,17017.29,4439.06,9481.15
2018-01-29,10859.89,3650.16,16957.77,4424.3,9420.73
2018-01-30,10821.56,3625.59,16828.82,4389.46,9397.61
2018-01-31,10737.45,3634.57,16835.26,4394.43,9303.97
2018-02-01,10698.54,3633.7,16851.4,4393.97,9262.11
2018-02-02,10604.43,3590.28,16660.0,4341.59,9187.87
2018-02-05,10459.26,3535.9,16383.82,4266.1,9070.55
2018-02-06,10179.98,3465.04,16060.21,4183.9,8811.64
2018-02-07,10353.4,3541.4,16416.36,4280.19,8948.57
2018-02-08,10103.56,3448.39,15988.9,4170.35,8736.08
2018-02-09,10007.05,3409.74,15797.96,4120.66,8657.82
2018-02-12,10167.88,3467.37,16051.17,4183.97,8798.51
2018-02-13,10090.41,3443.76,15952.37,4160.23,8727.18
2018-02-14,10247.01,3484.2,16133.8,4207.09,8871.95
2018-02-15,10275.35,3530.5,16348.48,4258.83,8875.36
2018-02-16,10353.58,3559.23,16483.35,4294.92,8940.99
2018-02-19,10260.82,3524.09,16344.19,4256.4,8860.91
2018-02-20,10332.98,3532.19,16416.04,4272.69,8930.42
2018-02-21,10346.83,3552.32,16476.69,4292.48,8934.97
2018-02-22,10322.82,3527.57,16390.47,4271.74,8919.92
2018-02-23,10305.94,3527.35,16390.31,4270.63,8902.24
2018-02-26,10393.6,3547.52,16500.26,4299.27,8982.01
2018-02-27,10356.17,3542.45,16487.99,4293.25,8944.67
2018-02-28,10258.63,3506.59,16326.31,4253.59,8860.02
2018-03-01,10121.25,3439.78,16050.09,4182.18,8748.99
2018-03-02,9940.31,3382.62,15769.33,4111.56,8590.4
2018-03-05,10140.97,3450.95,16055.32,4182.78,8770.01
2018-03-06,10160.44,3461.04,16132.21,4202.06,8721.46
2018-03-07,10174.5,3466.57,16129.79,4202.37,8736.43
2018-03-08,10303.91,3504.73,16308.43,4249.1,8851.09
2018-03-09,10353.92,3534.83,16426.15,4279.73,8888.77
2018-03-12,10391.19,3535.3,16443.06,4284.17,8926.54
2018-03-13,10296.19,3500.19,16323.85,4253.73,8840.34
2018-03-14,10285.24,3493.56,16297.1,4248.49,8831.32
2018-03-15,10355.25,3519.89,16409.23,4275.09,8842.14
2018-03-16,10347.08,3504.0,16308.63,4251.74,8845.7
2018-03-19,10275.11,3494.09,16239.87,4239.75,8774.87
2018-03-20,10312.43,3510.46,16271.71,4254.21,8807.23
2018-03-21,10248.67,3499.3,16210.93,4243.71,8741.03
2018-03-22,10083.63,3447.97,15957.03,4173.66,8601.18
2018-03-23,10006.38,3422.45,15845.11,4146.24,8532.88
2018-03-26,9943.46,3407.4,15771.7,4128.18,8471.04
2018-03-27,10088.78,3453.64,15981.89,4179.14,8599.81
2018-03-28,10201.62,3454.23,15976.42,4173.39,8723.8
2018-03-29,10189.89,3462.62,15991.12,4178.4,8708.57
2018-03-30,10189.89,3462.62,15991.12,4178.4,8708.57
2018-04-02,10189.89,3462.62,15991.12,4178.4,8708.57
2018-04-03,10065.34,3421.96,15821.75,4135.43,8597.85
2018-04-04,9989.58,3382.94,15651.6,4094.13,8526.41
2018-04-05,10202.03,3450.34,15959.49,4170.64,8713.33
2018-04-06,10166.27,3438.67,15919.59,4160.88,8648.83
2018-04-09,10179.4,3443.86,15916.98,4160.01,8663.3
2018-04-10,10262.17,3474.62,16049.98,4194.31,8733.49
2018-04-11,10206.36,3450.03,15952.33,4169.53,8687.04
2018-04-12,10286.61,3492.28,16147.8,4218.33,8746.89
2018-04-13,10295.28,3495.21,16174.22,4225.72,8749.53
2018-04-16,10301.63,3494.25,16198.54,4233.05,8689.61
2018-04-17,10412.22,3542.93,16387.83,4278.71,8782.77
2018-04-18,10430.5,3559.06,16480.13,4297.64,8792.17
2018-04-19,10433.74,3559.2,16499.5,4303.03,8790.72
2018-04-20,10409.15,3557.88,16510.4,4305.95,8763.12
2018-04-23,10421.33,3587.1,16641.79,4336.42,8759.99
2018-04-24,10420.16,3573.2,16572.71,4320.18,8753.79
2018-04-25,10350.3,3536.49,16410.22,4273.84,8700.59
2018-04-26,10470.85,3583.33,16595.26,4324.78,8797.31
2018-04-27,10485.83,3600.95,16641.87,4336.11,8807.19
2018-04-30,10524.92,3596.32,16637.79,4334.3,8849.45
2018-05-01,10524.92,3596.32,16637.79,4334.3,8849.45
2018-05-02,10545.98,3631.8,16780.82,4369.5,8853.26
2018-05-03,10491.07,3631.89,16753.68,4362.59,8798.85
2018-05-04,10558.86,3642.22,16786.32,4370.4,8860.87
2018-05-07,10682.08,3689.18,17002.4,4426.09,8940.05
2018-05-08,10652.07,3692.21,17030.1,4431.25,8903.93
2018-05-09,10694.64,3700.56,17078.5,4440.36,8944.04
2018-05-10,10694.64,3700.56,17078.5,4440.36,8944.04
2018-05-11,10723.13,3724.58,17171.5,4463.33,8953.75
2018-05-14,10725.91,3721.36,17135.25,4457.25,8959.85
2018-05-15,10717.81,3725.93,17133.87,4458.35,8950.76
2018-05-16,10686.8,3704.06,17037.4,4432.81,8931.47
2018-05-17,10712.36,3729.44,17130.0,4456.34,8946.06
2018-05-18,10662.39,3719.45,17072.58,4443.16,8900.35
2018-05-21,10662.39,3719.45,17072.58,4443.16,8900.35
2018-05-22,10654.16,3718.08,17097.39,4451.1,8887.54
2018-05-23,10505.46,3681.26,16914.27,4405.27,8754.97
2018-05-24,10481.77,3673.48,16870.77,4395.58,8735.1
2018-05-25,10480.92,3691.42,16937.85,4412.94,8725.13
2018-05-28,10505.1,3700.1,16962.73,4419.62,8745.09
2018-05-29,10353.03,3649.99,16748.69,4369.56,8611.22
2018-05-30,10289.04,3633.95,16702.41,4354.98,8551.5
2018-05-31,10164.78,3616.31,16611.0,4336.64,8430.31
2018-06-01,10333.98,3650.76,16793.64,4379.04,8586.2
2018-06-04,10359.75,3670.76,16876.28,4399.29,8602.73
2018-06-05,10274.0,3678.56,16906.62,4407.13,8508.4
2018-06-06,10291.13,3709.53,17016.87,4437.44,8510.59
2018-06-07,10294.48,3708.6,17035.38,4442.53,8511.45
2018-06-08,10250.69,3697.96,16958.96,4422.82,8475.68
2018-06-11,10368.55,3726.17,17087.89,4452.54,8584.17
2018-06-12,10396.23,3741.19,17171.68,4472.48,8602.88
2018-06-13,10400.88,3763.42,17248.47,4488.62,8599.33
2018-06-14,10458.07,3786.31,17323.98,4504.9,8651.01
2018-06-15,10399.71,3759.55,17171.71,4470.17,8607.74
2018-06-18,10258.5,3716.37,16995.56,4424.1,8483.18
2018-06-19,10181.39,3667.2,16764.81,4363.75,8433.65
2018-06-20,10275.15,3675.04,16786.31,4373.22,8527.43
2018-06-21,10163.72,3647.46,16642.88,4335.57,8429.82
2018-06-22,10335.43,3687.72,16846.96,4381.65,8586.51
2018-06-25,10161.3,3635.84,16589.9,4316.84,8437.11
2018-06-26,10188.4,3650.46,16647.47,4330.55,8458.46
2018-06-27,10221.51,3664.83,16711.85,4347.25,8484.56
2018-06-28,10161.46,3612.84,16489.36,4292.93,8449.85
2018-06-29,10327.29,3658.3,16720.58,4350.44,8594.33
2018-07-02,10238.95,3622.95,16546.11,4308.72,8523.18
2018-07-03,10344.1,3641.13,16612.01,4326.49,8624.62
2018-07-04,10366.86,3628.37,16500.94,4297.61,8663.76
2018-07-05,10384.36,3647.36,16563.99,4314.97,8673.07
2018-07-06,10417.28,3659.36,16620.15,4331.38,8699.14
2018-07-09,10493.23,3704.13,16792.45,4376.57,8755.42
2018-07-10,10516.99,3728.29,16916.17,4410.15,8762.81
2018-07-11,10424.83,3708.93,16802.27,4379.45,8681.84
2018-07-12,10563.57,3737.49,16929.18,4408.1,8812.96
2018-07-13,10606.14,3742.35,16968.33,4414.67,8854.35
2018-07-16,10595.33,3749.15,16996.29,4420.1,8840.11
2018-07-17,10568.8,3756.76,17012.53,4419.33,8812.55
2018-07-18,10685.24,3769.95,17074.64,4438.83,8925.0
2018-07-19,10669.66,3742.35,16955.64,4405.19,8926.29
2018-07-20,10731.47,3752.76,16987.2,4413.37,8987.13
2018-07-23,10694.63,3739.38,16931.08,4399.69,8955.5
2018-07-24,10741.11,3763.4,17029.04,4421.48,8993.02
2018-07-25,10750.64,3759.81,17010.48,4419.71,9004.0
2018-07-26,10880.89,3790.72,17119.15,4446.2,9127.33
2018-07-27,10919.28,3801.92,17203.31,4464.73,9158.03
2018-07-30,10904.51,3798.05,17181.06,4456.53,9146.78
2018-07-31,10898.11,3768.74,17077.69,4430.08,9153.97
2018-08-01,10898.11,3768.74,17077.69,4430.08,9153.97
2018-08-02,10882.89,3778.11,17072.2,4430.74,9137.58
2018-08-03,10891.76,3781.12,17097.92,4437.03,9143.62
2018-08-06,10892.53,3787.02,17144.13,4450.59,9137.29
2018-08-07,10946.63,3795.45,17191.27,4462.61,9187.98
2018-08-08,10920.96,3785.72,17172.29,4456.42,9164.18
2018-08-09,10903.67,3807.1,17257.07,4477.75,9134.72
2018-08-10,10767.08,3750.35,17034.16,4422.99,9019.59
2018-08-13,10734.17,3734.93,16955.08,4401.01,8996.48
2018-08-14,10741.81,3741.03,16971.61,4403.68,9003.13
2018-08-15,10639.02,3685.05,16739.06,4345.39,8925.48
2018-08-16,10718.33,3714.8,16854.29,4373.15,8994.45
2018-08-17,10721.58,3708.88,16802.56,4363.08,9003.17
2018-08-20,10791.15,3748.2,16936.71,4399.54,9057.31
2018-08-21,10822.83,3762.1,17039.05,4421.53,9079.12
2018-08-22,10792.58,3767.47,17071.45,4430.3,9042.63
2018-08-23,10804.15,3785.08,17148.22,4449.84,9044.53
2018-08-24,10804.53,3784.09,17125.32,4445.57,9047.18
2018-08-27,10860.64,3813.15,17255.64,4477.27,9089.63
2018-08-28,10845.36,3809.17,17258.52,4477.17,9073.59
2018-08-29,10847.38,3809.29,17260.21,4479.66,9074.4
